City,Household_Size,Seasonal_Index,Garden_Area,Avg_Rainfall,Household_Income,Previous_Day_Usage,City_Population,Daily_Water_Used,Avg_Water_Table,Suitability
Hyderabad,5,1.33,134.516,850,55600,210.2,10000000,,680,Suitable
Lucknow,4,0.64,116.6,1000,39200,266,4500000,270.5,800,Suitable
Lucknow,3,0.77,34.6,1000,85100,107.915,4500000,106.722,800,Suitable
Hyderabad,2,1.5,99.6,850,36300,214.6,10000000,211.15,680,Suitable
Delhi,2,1.18,16.45,800,62200,187.9,19000000,186.2,640,Suitable
Chennai,1,1.3,34.33,1400,32500,257.5,11000000,262.92,1120,Suitable
Lucknow,2,0.65,15.6,1000,27000,213.76,4500000,215.2,800,Suitable
Hyderabad,,1.376,114.78,850,80900,116.1,10000000,,680,Suitable
Hyderabad,2,1.1,94.4,850,34200,165.9,10000000,168.492,680,Suitable
Kolkata,4,0.881,44.907,1600,126100,296.182,14800000,294.546,1280,Suitable
Delhi,3,0.6,163.019,800,148800,193.07,19000000,,640,Suitable
Jaipur,6,0.65,58.22,550,63500,191.84,3500000,194.87,440,Suitable
Kolkata,2,0.694,17.5,1600,,185.8,14800000,188.718,1280,Suitable
Kolkata,1,,35.186,1600,86500,290.429,14800000,286.1,,Suitable
Pune,5,0.6,177.25,650,112500,107.421,7300000,115.4,520,Suitable
Chennai,3,1,89.35,1400,142700,295.04,11000000,293.796,1120,Suitable
Hyderabad,4,1.462,189.27,850,31100,109.3,10000000,110.36,680,Suitable
Chennai,5,1.149,104.41,1400,82300,269.88,11000000,275.4,1120,Suitable
Bangalore,3,0.52,83.284,900,28900,217.22,,215.16,720,Suitable
Pune,3,0.9,31.175,650,65200,154.6,,146.18,520,Suitable
Jaipur,3,1.21,105.12,550,,237.18,3500000,235.217,440,Suitable
Chennai,6,0.865,128.16,1400,139600,284.2,11000000,282.252,1120,Suitable
Mumbai,3,0.713,199.059,2200,90600,202.97,20400000,205.8,1760,
Lucknow,6,0.6,72.938,1000,29300,209.46,4500000,216,800,Suitable
Bangalore,6,0.6,58.7,900,87900,236.25,12000000,239.166,720,
Delhi,4,0.66,,800,111900,,19000000,137.6,640,Suitable
Jaipur,1,0.9,172.6,550,48900,149.85,3500000,147,440,Suitable
Bangalore,6,0.828,91.529,900,27000,,12000000,271.923,720,Suitable
Lucknow,6,1.413,45.5,1000,94200,254.1,4500000,246,800,Suitable
Pune,2,0.94,14.839,650,91000,107.5,7300000,100.06,520,Suitable
Lucknow,2,1.46,,1000,48500,103.7,4500000,107.47,800,Suitable
Kolkata,2,1.2,66.2,1600,23000,135.33,14800000,139.374,1280,Suitable
Lucknow,5,0.54,101.18,1000,41700,165,4500000,169.1,800,Suitable
Kolkata,6,1.1,50.21,1600,128000,216.701,14800000,,1280,Suitable
Pune,2,0.56,80.281,650,91400,176.93,7300000,165.57,520,Suitable
Ahmedabad,1,1.45,146.62,600,43200,108.88,8000000,107.569,480,Suitable
Kolkata,3,1.5,61.107,1600,74100,236.8,14800000,238.335,1280,Suitable
Delhi,4,1.1,107.21,800,23700,174.31,19000000,164.46,640,Suitable
Lucknow,6,1.483,111.4,1000,103900,136.7,4500000,133,800,Suitable
Lucknow,6,0.516,11.05,1000,100200,144.99,4500000,147.07,800,Suitable
Delhi,2,0.9,68.9,800,89000,108.4,19000000,96.7,640,Suitable
Mumbai,4,0.63,33.19,2200,60700,237.7,20400000,243.03,1760,Suitable
Hyderabad,5,1.237,,850,126800,270,10000000,272.798,680,Suitable
Ahmedabad,2,1.2,125.78,,147300,262.18,8000000,268.3,480,Suitable
Jaipur,1,0.57,121.43,550,133900,101.79,3500000,97.5,440,Suitable
Kolkata,4,0.919,36.074,1600,101900,132.1,14800000,138.5,1280,Suitable
Delhi,1,,136.6,800,146300,213.8,19000000,205.383,640,Suitable
Pune,3,0.73,190.4,,126700,138.3,7300000,137.1,520,Suitable
Kolkata,5,1.25,176.4,1600,67800,142,14800000,138.3,1280,Suitable
Hyderabad,5,1.03,72.8,850,44100,295.32,10000000,299.79,680,Suitable
Pune,5,0.5,177.8,650,144300,191.8,7300000,197.66,520,Suitable
Bangalore,1,0.6,17.943,900,140000,104.304,12000000,108.6,720,Suitable
Lucknow,1,1.332,155.1,1000,24100,174.653,4500000,174.7,800,Suitable
Bangalore,3,1.26,,900,38100,195,12000000,193.815,720,Suitable
Kolkata,,0.634,182.7,1600,112600,,14800000,189.534,,
Hyderabad,5,0.584,102.7,850,132700,135.08,10000000,138.24,680,Suitable
Ahmedabad,3,1.05,182.488,600,107700,192.589,8000000,195.15,480,Suitable
Kolkata,4,0.871,14.8,1600,68700,276.562,14800000,278.434,1280,Suitable
Delhi,3,1.4,182.8,800,144200,193.8,19000000,201.609,640,Suitable
Chennai,6,1,13.281,1400,144400,156.351,,160.46,1120,Suitable
Kolkata,6,1.1,174.7,1600,46000,122.71,14800000,113.569,1280,Suitable
Lucknow,,1.296,,1000,132800,289.28,4500000,282.72,800,Suitable
Lucknow,4,1.4,39.9,1000,61100,190.348,4500000,190.7,800,Suitable
Kolkata,4,0.676,50.847,1600,133500,187.131,14800000,,1280,Suitable
Pune,3,0.6,66.9,650,55500,211.817,7300000,210.651,520,Suitable
Chennai,1,1.1,155.5,1400,105100,280.9,11000000,282.17,1120,Suitable
Delhi,4,0.779,34.3,800,110400,220.256,19000000,219.67,640,Suitable
Kolkata,2,1.1,91.41,1600,76800,219.51,14800000,215.944,1280,Suitable
Pune,,1.03,190.074,650,79400,276.92,7300000,274.429,520,Suitable
Lucknow,3,1.38,11.03,1000,29000,235.3,4500000,239.81,,Suitable
Lucknow,2,1.1,73.53,1000,41600,224.35,4500000,226.2,800,Suitable
Hyderabad,2,1.12,109.9,850,52400,129.55,10000000,129.12,680,Suitable
Kolkata,8,0.542,173.8950746,1600,973700,505.9200658,14800000,503.4384724,1280,Suitable
Chennai,6,0.92,97.83,1400,94400,252.923,11000000,254.23,1120,Suitable
Mumbai,2,1.4,199.5,2200,117500,208.37,20400000,202.099,1760,Suitable
Chennai,2,1.41,33.2,1400,52400,203.385,11000000,204.3,1120,Suitable
Lucknow,6,1.204,171.3,1000,25500,263.121,4500000,253.429,800,Suitable
Lucknow,12,,466.9504927,1000,849600,384.4747513,4500000,595.6686754,800,Suitable
Bangalore,4,,184.9,900,33100,123.3,12000000,126.674,720,Suitable
Lucknow,6,1.206,148.3,1000,33100,133.1,4500000,134.67,800,Suitable
Delhi,1,0.545,169.53,800,79500,195.86,19000000,198.31,640,Suitable
Jaipur,2,1,152.85,550,,237.846,3500000,244.895,440,Suitable
Kolkata,,0.8,174,1600,133100,264.704,14800000,259.168,1280,Suitable
Chennai,2,1.226,133.12,1400,137000,,11000000,106.803,1120,Suitable
Jaipur,2,0.93,101.2,550,79200,183.609,3500000,191.932,440,Suitable
Pune,2,0.85,138.7,650,27300,145.92,7300000,150.43,520,Suitable
Mumbai,2,0.9,78.1,2200,,119,20400000,,1760,Suitable
Delhi,5,0.947,145.186,800,,,19000000,191.045,640,Suitable
Chennai,1,,98.179,1400,86000,250.8,11000000,250.37,1120,Suitable
Jaipur,2,0.51,38,,63700,230.63,3500000,234.68,,Suitable
Mumbai,1,1.4,166.039,2200,71100,213.6,20400000,208.7,1760,Suitable
Bangalore,2,1.18,68.332,900,99800,118.6,12000000,110.6,720,Suitable
Delhi,2,1.191,110.45,800,60700,102.3,19000000,99.61,640,Suitable
Delhi,2,0.75,161.83,,57400,128.56,19000000,132.841,640,Suitable
Bangalore,1,0.591,72.4,900,65000,106.919,12000000,105.9,720,Suitable
Kolkata,3,0.6,61.1,1600,37500,146.379,14800000,152.141,1280,Suitable
Bangalore,5,1.3,27.1,900,126800,106.14,12000000,103.7,720,Suitable
Delhi,4,1.07,45.233,800,147000,248.304,19000000,245.157,640,Suitable
Delhi,6,0.82,49.9,800,100200,290.29,19000000,292,640,Suitable
Jaipur,3,1.115,189.48,550,95900,254.9,,259.2,440,Suitable
Lucknow,6,1.492,175.483,1000,114400,226.44,4500000,229.7,800,Suitable
Mumbai,12,1.17,720.8890163,2200,608000,989.1540634,20400000,542.580106,1760,Suitable
Bangalore,3,0.78,51.767,900,107000,215.1,12000000,226.1,720,Suitable
Mumbai,1,1.2,129.992,2200,98900,,20400000,113.04,1760,Suitable
Bangalore,3,1.3,116.93,900,86700,113.025,12000000,113.428,720,Suitable
Pune,3,1.287,146.42,650,55400,151.466,7300000,142.72,520,Suitable
Delhi,2,1.1,89.684,800,62800,169.048,,170.672,640,Suitable
Lucknow,,0.7,78.22,1000,46100,219.5,4500000,220.8,800,Suitable
Jaipur,6,0.5,184.73,550,45400,290,3500000,284.552,440,Suitable
Lucknow,5,1.43,25.3,1000,21900,200.428,4500000,201.2,800,Suitable
Lucknow,6,0.98,190.94,1000,143900,114.177,4500000,120.7,800,Suitable
Lucknow,4,1.24,1183.458027,,1068000,1335.764194,4500000,822.2188949,800,Suitable
Mumbai,5,1,105.19,2200,143200,254.644,20400000,249.155,1760,Suitable
Bangalore,3,0.7,158.74,900,,146.22,12000000,150.77,,Suitable
Ahmedabad,3,1,130.4,600,26500,199.7,8000000,197.701,480,Suitable
Pune,5,0.672,71.4,650,85800,123.9,7300000,124.3,520,Suitable
Chennai,2,1.441,105.04,1400,110600,186.872,11000000,187.8,1120,Suitable
Lucknow,1,,162.92,1000,31300,270.41,4500000,272.044,800,Suitable
Kolkata,2,0.97,157.6,1600,99200,279.515,,281.13,1280,Suitable
Mumbai,5,0.523,110.85,2200,81600,253.4,20400000,247.2,1760,Suitable
Jaipur,1,0.9,187.6,550,81300,143.349,3500000,143.3,440,Suitable
Chennai,3,0.89,65.14,1400,121800,104.97,11000000,106.17,1120,Suitable
Ahmedabad,1,,98.899,600,71400,266.1,8000000,270.34,,Suitable
Kolkata,4,1.35,79.826,1600,101000,194.5,14800000,189.5,1280,Suitable
Ahmedabad,5,0.962,81.79,600,98500,285.26,8000000,280.93,480,Suitable
Chennai,1,1.44,102.6,1400,39400,234.42,11000000,233.9,1120,Suitable
Lucknow,6,1.17,58.738,1000,70100,171.95,4500000,174.1,800,
Kolkata,3,0.64,174.799,1600,49800,235.9,14800000,233.64,1280,Suitable
Ahmedabad,4,1,173.5,600,119300,175.29,8000000,184.7,,Suitable
Jaipur,4,1.43,176.464,550,98600,275.9,3500000,273.25,440,Suitable
Bangalore,1,1.08,77.2,900,143000,217.88,12000000,224.313,720,Suitable
Delhi,1,0.891,153.069,800,123600,168.33,19000000,169.684,640,Suitable
Bangalore,1,0.6,178.17,900,35400,293.199,12000000,298.4,720,Suitable
Chennai,6,0.63,184.889,1400,142500,227.3,11000000,222.23,1120,Suitable
Mumbai,1,,146.664,2200,89600,223.35,20400000,223.883,1760,Suitable
Delhi,,0.9,190.7,800,104700,208.8,19000000,217.146,640,Suitable
Pune,3,1.463,121.776,650,38800,204.54,7300000,199.5,520,
Jaipur,6,1.337,132.34,550,66200,262.1,3500000,269.4,440,Suitable
Pune,5,1.235,21.4,650,100800,,7300000,287.732,520,Suitable
Kolkata,3,1.049,32.997,1600,77800,262.2,14800000,256.85,1280,Suitable
Delhi,5,0.799,149.74,800,68700,208.5,19000000,216.078,640,Suitable
Pune,4,1.23,,650,82000,177.88,7300000,180.9,520,Suitable
Pune,5,0.8,90.68,650,59900,279.8,,282.086,520,Suitable
Ahmedabad,,1.022,108.698,600,,134.896,8000000,129.2,480,Suitable
Bangalore,4,0.69,165.746,900,75600,216.258,12000000,211.4,720,Suitable
Ahmedabad,2,1.282,42.307,600,21100,240.5,,238.95,,Suitable
Delhi,4,0.8,40.218,800,60100,136.926,19000000,138.198,640,Suitable
Delhi,5,0.82,82.77,800,99300,192.882,19000000,192.53,640,Suitable
Chennai,1,1.4,93.07,1400,51900,236.35,11000000,235.93,1120,Suitable
Ahmedabad,5,1,84.2,600,49900,173.35,8000000,170.9,480,Suitable
Hyderabad,4,1.34,168.91,850,47200,220.47,10000000,224.44,680,Suitable
Bangalore,4,0.941,159.66,900,125400,236.8,12000000,240.64,720,Suitable
Delhi,1,0.535,106.18,800,143800,207.377,19000000,207.18,640,Suitable
Chennai,1,0.77,92.532,1400,106200,129.07,,,1120,Suitable
Ahmedabad,3,1.3,16.79,600,31100,125.8,8000000,129,480,Suitable
Bangalore,2,0.9,94.83,900,41800,202.727,12000000,201.8,720,Suitable
Ahmedabad,,0.7,13.14,600,144600,164.018,8000000,162.82,480,Suitable
Pune,3,1.339,,,31300,127.375,7300000,125.572,520,
Chennai,1,1.32,118.672,1400,26600,223.9,11000000,,1120,Suitable
Bangalore,4,,146.25,900,91900,295.4,12000000,290.41,720,Suitable
Lucknow,3,0.68,143.5,1000,149200,129.6,4500000,130.6,800,Suitable
Kolkata,5,0.51,161.143,1600,122300,268,14800000,262.84,1280,Suitable
Kolkata,1,0.99,61.76,1600,95600,113.4,14800000,106.709,1280,Suitable
Bangalore,6,0.878,154.947,900,133900,233.616,12000000,231.408,720,Suitable
Ahmedabad,5,0.9,140.01,600,100400,188.784,8000000,195.37,480,
Chennai,18,1.177,974.6075663,1400,390500,695.6252386,11000000,1356.863205,1120,Suitable
Kolkata,3,0.8,42.891,1600,118500,237.21,14800000,232.3,1280,Suitable
Chennai,4,1.49,187.62,1400,,186.7,11000000,189.3,1120,Suitable
Kolkata,,1,140.66,1600,91700,159.32,14800000,159.2,1280,
Pune,5,0.8,153.6,650,35100,166,7300000,171.35,520,Suitable
Ahmedabad,5,1.4,100,600,84300,147,8000000,142.2,480,Suitable
Pune,3,0.92,54.539,650,73900,236.696,7300000,239.3,520,Suitable
Kolkata,1,0.722,73.65,,45000,117.911,14800000,113.87,1280,Suitable
Lucknow,1,0.601,,1000,114300,184.3,4500000,,800,Suitable
Lucknow,4,0.687,137.27,1000,83000,101.45,4500000,108.2,800,Suitable
Pune,5,1.49,176.915,650,118400,242.017,7300000,244.152,520,Suitable
Lucknow,4,0.843,52.2,1000,46000,248.2,4500000,252.9,800,Suitable
Kolkata,6,0.982,75.02,1600,56100,273.542,14800000,277.06,1280,Suitable
Bangalore,5,1,53.5,900,64800,217.2,12000000,213.62,720,Suitable
Pune,4,1.044,43.49,650,87200,144.797,7300000,141.97,520,Suitable
Mumbai,4,,168.5,2200,97500,265.453,20400000,259.843,1760,Suitable
Ahmedabad,3,0.88,139.4,,114600,249.4,8000000,249.18,480,Suitable
Lucknow,5,1.01,31.1,,56500,264.93,4500000,265.47,800,Suitable
Lucknow,2,1.38,102.1,1000,142300,255.2,4500000,245.87,800,Suitable
Delhi,3,1.434,20.468,800,39000,221.2,19000000,224.46,640,Suitable
Hyderabad,5,0.8,181.1,850,119700,,10000000,130.668,680,Suitable
Pune,2,1.3,98.49,650,55200,167.6,7300000,169.619,520,Suitable
Jaipur,6,0.6,166.41,550,69100,219.3,3500000,219.8,440,Suitable
Lucknow,6,1.14,183.9,1000,25900,193.36,4500000,199.673,800,Suitable
Ahmedabad,,1.464,139.233,600,24700,274.861,8000000,273.8,480,Suitable
Mumbai,6,1.5,149.755,2200,58800,242.35,20400000,242.85,1760,Suitable
Lucknow,6,1.064,153.188,1000,28300,228.9,4500000,223.7,800,Suitable
Mumbai,5,0.8,151.02,2200,131200,243,20400000,249.762,1760,Suitable
Kolkata,18,1.1,76.45459866,1600,544200,859.166801,14800000,678.3064121,,Suitable
Kolkata,4,0.7,162.37,1600,33600,130.6,,128.56,1280,Suitable
Hyderabad,5,0.92,70.78,850,139300,119.7,10000000,127.856,680,Suitable
Bangalore,2,1.04,57.499,900,71000,167.843,12000000,168.7,720,Suitable
Jaipur,4,0.55,72.29,550,102000,176.1,3500000,176.301,440,Suitable
Delhi,5,1.307,180.1,800,60800,137.466,19000000,143.98,640,Suitable
Hyderabad,,0.703,101.2,,145500,274.69,10000000,266.543,680,Suitable
Chennai,5,1.4,176.93,1400,74300,157.68,11000000,158.8,1120,Suitable
Delhi,2,1.3,76.82,800,108800,281.08,19000000,284.52,640,Suitable
Pune,2,0.8,40.9,650,55100,,7300000,262.001,520,Suitable
Ahmedabad,,1.39,159.72,600,141600,218.286,8000000,222.5,480,Suitable
Chennai,4,0.908,115.76,1400,70000,143.49,11000000,144.2,1120,Suitable
Chennai,3,0.6,178.3,1400,109200,223.2,11000000,225.557,1120,Suitable
Hyderabad,5,1.37,182.923,850,133100,177.467,10000000,179.77,680,Suitable
Bangalore,,0.7,81.5,900,,232.421,12000000,224.7,720,Suitable
Hyderabad,3,1.5,50.7,850,71600,158.391,10000000,164.188,680,Suitable
Pune,4,0.935,24.2,650,113700,,,220.27,520,Suitable
Lucknow,,1.318,51.01,1000,133100,278.28,4500000,283.1,800,Suitable
Lucknow,6,0.9,57.13,1000,87200,138,4500000,142.744,800,Suitable
Bangalore,3,0.556,45.7,900,58800,112.34,12000000,117.205,,Suitable
Pune,5,0.76,,650,22300,122.3,7300000,119.89,520,Suitable
Bangalore,20,0.71,848.6490132,900,,272.4447702,12000000,388.5364344,720,Suitable
Mumbai,4,1.27,183.58,2200,26800,103.785,20400000,112.2,1760,Suitable
Lucknow,6,1.22,26.2,1000,100600,234.5,4500000,230.8,800,Suitable
Chennai,4,1.176,30.5,1400,94700,132.791,11000000,139.85,1120,Suitable
Jaipur,1,1.32,133.268,550,33700,165.09,3500000,165.538,440,Suitable
Ahmedabad,3,0.57,84.19,600,68200,100.956,8000000,106,480,Suitable
Pune,2,0.93,,650,90000,197.8,7300000,193.122,520,Suitable
Delhi,4,,103.1,800,64800,288.19,19000000,286.675,640,Suitable
Bangalore,1,0.55,45.43,900,146600,169.451,12000000,165.85,720,Suitable
Ahmedabad,6,1.229,181.317,600,36500,222.662,8000000,222.49,480,Suitable
Delhi,4,1.2,136.585,800,92100,108.81,19000000,110.31,640,Suitable
Ahmedabad,2,1.3,149.1,600,39700,155.28,8000000,154.92,480,Suitable
Jaipur,3,0.844,152.424,550,104600,179.58,3500000,182.48,440,Suitable
Delhi,1,0.8,197.3,800,128700,264.549,19000000,270.003,640,Suitable
Hyderabad,4,1.41,171.246,850,60100,,10000000,139.039,680,Suitable
Kolkata,4,0.728,154.9,1600,30400,104.2,14800000,97.6,1280,Suitable
Hyderabad,5,0.8,154.492,850,132900,157.9,10000000,156.4,680,Suitable
Lucknow,2,0.703,40.022,1000,145000,253.2,4500000,249.387,800,Suitable
Kolkata,3,1.178,86.6,1600,112100,175.4,14800000,177.718,1280,Suitable
Hyderabad,4,0.667,165.59,850,78600,141.5,10000000,134.6,680,
Kolkata,4,0.95,152.52,1600,147300,126.79,14800000,129.75,1280,Suitable
Kolkata,3,0.8,126.47,1600,126900,243.6,14800000,244.909,1280,Suitable
Chennai,1,0.99,26.21,1400,28700,104.462,11000000,106.8,1120,Suitable
Bangalore,,1.46,66.8,900,29400,292.6,12000000,296.501,720,Suitable
Bangalore,3,0.669,77.417,900,84300,184.598,12000000,184.4,720,Suitable
Chennai,3,1.1,168.57,1400,33700,260.144,11000000,264.153,1120,
Ahmedabad,4,0.9,173.04,600,149200,126.511,,129.61,480,Suitable
Mumbai,2,1.33,163.4,2200,20100,144.352,20400000,152.981,1760,Suitable
Ahmedabad,1,1.29,116.1,600,48900,,8000000,203.455,480,Suitable
Delhi,6,1.47,185.7,800,108500,239.79,19000000,242.5,640,Suitable
Delhi,5,,65.265,800,,186.99,19000000,,640,Suitable
Kolkata,4,0.603,181.71,1600,20800,146.915,14800000,146.7,1280,Suitable
Hyderabad,6,1.5,19.371,850,135000,145.8,10000000,143.91,680,Suitable
Hyderabad,5,1.3,20.4,850,64800,150.62,10000000,139.73,680,Suitable
Bangalore,5,1,125.29,900,56700,173.387,,171.871,,Suitable
Pune,1,0.808,50.638,650,43700,197.68,7300000,193.37,520,Suitable
Ahmedabad,5,1.065,75.13,600,35900,255.8,8000000,255.9,480,Suitable
Lucknow,4,0.902,40.6,1000,144700,296,4500000,294.3,800,Suitable
Jaipur,5,1.417,20.1,550,32300,233.903,3500000,233.1,440,Suitable
Hyderabad,5,1.1,103.6,850,137900,209.13,10000000,214.1,680,Suitable
Jaipur,5,0.79,35.61,550,71900,260.9,3500000,253.46,440,Suitable
Kolkata,4,1.37,60.1,1600,88100,143.315,14800000,146.6,1280,Suitable
Jaipur,3,0.75,57.559,550,73100,107.476,3500000,98.64,440,Suitable
Lucknow,4,1.107,163.76,1000,104300,283.501,4500000,287.3,800,Suitable
Chennai,6,0.78,161.72,1400,42000,183.16,11000000,176,1120,Suitable
Lucknow,5,0.976,50.61,1000,91500,253.195,4500000,250.492,800,Suitable
Jaipur,5,0.6,59.944,550,126100,234.7,3500000,233.7,440,Suitable
Lucknow,3,,72.7,1000,,289.241,4500000,288.77,800,Suitable
Mumbai,4,1.13,162.9,2200,66400,226.406,20400000,223.539,1760,Suitable
Kolkata,4,1.09,38.63,1600,85200,258.21,14800000,264.9,1280,Suitable
Ahmedabad,4,0.55,86.519,600,75300,116.9,8000000,,480,Suitable
Chennai,5,1.301,29.278,,139500,284.519,11000000,291.5,1120,Suitable
Hyderabad,1,1.34,19.873,850,29200,159.74,10000000,171.55,680,Suitable
Delhi,6,0.58,50.033,,50800,253.8,19000000,,640,Suitable
Ahmedabad,5,0.86,162.67,600,65100,259.05,8000000,262.78,480,Suitable
Delhi,2,0.8,36.8,800,59800,129.5,19000000,118.4,640,Suitable
Kolkata,3,1.1,87,,114100,200.038,14800000,187.665,1280,Suitable
Chennai,2,0.97,84.29,1400,73500,242.3,11000000,229.7,1120,Suitable
Bangalore,2,1.31,198.814,900,24900,251.21,12000000,260.6,720,Suitable
Hyderabad,6,1.253,,850,51100,159.26,10000000,,680,Suitable
Mumbai,1,0.9,90.088,2200,47200,125.3,20400000,127.2,1760,
Bangalore,3,0.835,69.4,900,108300,125.8,12000000,125.92,720,Suitable
Kolkata,6,1.2,11.66,1600,22100,108.9,,102.74,,
Ahmedabad,6,0.906,31.1,600,95000,107.49,8000000,100.254,480,Suitable
Mumbai,3,1.3,124.5,2200,117900,121.67,20400000,115.56,1760,Suitable
Lucknow,2,1.4,98.5,1000,60600,238.947,4500000,247.84,800,Suitable
Jaipur,4,1.34,116.63,,84300,292.395,3500000,290.55,440,Suitable
Mumbai,2,1.06,131.912,2200,114300,258.76,20400000,249.54,1760,Suitable
Kolkata,1,1.3,117.8,1600,37800,225.56,14800000,221.6,1280,Suitable
Pune,1,1.1,131.6,650,106700,228.9,7300000,223.9,520,Suitable
Jaipur,3,1.493,58.275,550,121700,174.8,3500000,,440,Suitable
Delhi,6,0.6,106.28,800,87900,246.87,19000000,251.7,640,Suitable
Hyderabad,3,1,62.77,850,142200,188.2,10000000,185.26,680,Suitable
Delhi,1,1.5,115.9,800,149000,197.335,19000000,198.1,640,Suitable
Mumbai,4,0.531,129.9,2200,22800,194.794,20400000,193.15,1760,Suitable
Delhi,1,0.93,181.7,800,94300,199.5,19000000,194.842,640,Suitable
Kolkata,6,1,173.9,1600,142000,,,138.094,1280,Suitable
Lucknow,1,0.558,62.8,1000,44600,151.897,4500000,143.4,800,Suitable
Ahmedabad,4,0.68,56.96,600,26200,298.6,8000000,301.358,480,Suitable
Hyderabad,1,,118.2,850,109500,145.8,10000000,143.78,680,Suitable
Delhi,5,0.577,103.28,800,35200,129.17,19000000,140.35,640,Suitable
Delhi,2,1.31,180.01,800,82400,,19000000,234,640,Suitable
Mumbai,4,1.3,187.32,2200,68600,173.16,20400000,175.647,1760,Suitable
Ahmedabad,1,1.202,37.142,600,42800,236.225,8000000,236.4,480,Suitable
Bangalore,1,1,25.21,900,121700,298.1,12000000,307.221,720,Suitable
Delhi,1,0.6,10.954,800,88600,275.144,19000000,273.41,,Suitable
Kolkata,6,1.276,158.29,1600,121500,,14800000,238,1280,Suitable
Pune,5,0.89,22.46,650,122400,243.401,7300000,248.567,520,Suitable
Hyderabad,6,1.32,163.471,850,121700,120.4,10000000,115.031,680,Suitable
Delhi,2,1.392,77.72,800,31400,164.34,,169.4,640,Suitable
Kolkata,1,,194.7,1600,30900,132.3,14800000,140.4,1280,Suitable
Kolkata,1,1.1,43.07,1600,143900,154.358,14800000,149.51,1280,Suitable
Hyderabad,2,1.448,178.32,850,118800,220.54,10000000,221.3,680,Suitable
Bangalore,5,1.2,135.16,900,,263.19,12000000,265.7,720,Suitable
Kolkata,4,1.1,133.1,1600,130900,167.1,14800000,169.9,,Suitable
Pune,1,0.802,145.7,650,118700,297.64,,311.65,520,Suitable
Kolkata,6,0.97,139.013,1600,112800,140.033,14800000,135.43,1280,Suitable
Kolkata,1,0.649,123.681,1600,69900,108.71,14800000,113,1280,Suitable
Kolkata,3,1,77.7,1600,108200,277.9,14800000,275.172,1280,Suitable
Lucknow,6,0.59,,1000,49900,274,4500000,271.1,800,Suitable
Lucknow,5,1.41,88.182,1000,122400,113.4,4500000,102.62,800,Suitable
Bangalore,1,0.73,54.2,900,23700,,12000000,162.777,720,Suitable
Delhi,4,1.242,187.134,,86800,268.846,19000000,265.74,640,Suitable
Kolkata,3,0.633,,1600,83600,145.02,14800000,143.586,1280,Suitable
Ahmedabad,5,1.23,70.216,600,88300,269.093,8000000,266.67,480,Suitable
Delhi,3,1.404,140.816,800,,222.8,19000000,224.702,640,Suitable
Bangalore,1,1.2,49.23,900,47900,275.9,12000000,267.3,720,Suitable
